,Restaurant Name,Address,Category,Rating,Number of Reviews,Price($),Price(1-5),Latitude,Longitude,coordinates,Distance
924,Porchetta & Co,545 King Street W,Sandwiches,4.0,194,$$,2,43.64432,-79.39874,"43.64432,-79.39874",1610
925,Naomi Universal Cuisine,900 Don Mills Road,Chinese,4.0,21,,0,43.72669843894298,-79.34195306494291,"43.72669843894298,-79.34195306494291",13728
926,The Miller Tavern,31 Bay Street,Bars,3.0,104,$$,2,43.6423578537475,-79.377305119129,"43.6423578537475,-79.377305119129",1010
927,Freestyle Farm Luncheonette,507-477 Richmond Street W,Chinese,4.5,2,,0,43.6474515,-79.3982377,"43.6474515,-79.3982377",1964
928,Naomi,112 Atlantic Ave,Japanese,4.0,19,$,1,43.63939,-79.42124,"43.63939,-79.42124",3685
929,RH Courtyard Restaurant at RH Toronto,3401 Dufferin Street,Cafes,4.0,167,$$$,3,43.72490335246923,-79.45559982872773,"43.72490335246923,-79.45559982872773",29683
930,TOCA,181 Wellington Street W,Italian,4.0,165,$$$$,4,43.6453201,-79.3871017,"43.6453201,-79.3871017",1103
931,Coffee Oysters Champagne,214 King Street W,Champagne Bars,4.0,81,,0,43.64757,-79.38684,"43.64757,-79.38684",1419
932,Chris Jerk Caribbean Bistro,2570 Birchmount Road,Caribbean,4.5,440,$$,2,43.789649473453,-79.3024008755197,"43.789649473453,-79.3024008755197",24098
933,Cafe Neon,1024 Queen Street W,Coffee & Tea,4.0,66,$$,2,43.64427,-79.4197,"43.64427,-79.4197",6429
934,Imanishi Basement Bar,193 Carlton Street,Japanese,4.0,7,,0,43.663525,-79.37069,"43.663525,-79.37069",4136
935,Ardo Restaurant,243 King Street E,Italian,4.0,107,$$$,3,43.65103,-79.36839,"43.65103,-79.36839",2451
936,Martins Churrasqueira,2700 St Clair Avenue W,Barbeque,4.0,13,,0,43.6665079966188,-79.497883,"43.6665079966188,-79.497883",12345
937,7 West Cafe,7 Charles Street W,Italian,3.5,432,$$,2,43.6685661933329,-79.3865257501602,"43.6685661933329,-79.3865257501602",4078.9999999999995
938,Old School,800 Dundas Street W,Breakfast & Brunch,3.5,352,$$,2,43.6519218754076,-79.4083632901311,"43.6519218754076,-79.4083632901311",2922
939,MamaDon,606 Bloor Street W,Japanese,3.5,5,,0,43.66484,-79.41336,"43.66484,-79.41336",6362
940,Stamps Lane,371 Roncesvalles Avenue,Canadian (New),4.0,25,,0,43.6501499,-79.45026,"43.6501499,-79.45026",8093.999999999999
941,Xola Mexican Food,2222A Queen Street  E,Mexican,4.0,85,$$,2,43.6725435,-79.2881094,"43.6725435,-79.2881094",9301
942,Peter Pan Bistro,373 Queen Street W,Canadian (New),3.5,193,$$,2,43.64915,-79.3933799,"43.64915,-79.3933799",1785
943,Karma's Kitchen,1411 Gerrard Street E,Himalayan/Nepalese,4.0,61,$$,2,43.67183,-79.32305,"43.67183,-79.32305",8087
944,Pure Spirits,17 Tank House Lane,Seafood,3.0,280,$$$,3,43.650404,-79.358722,"43.650404,-79.358722",2905
945,Sala Modern Thai Kitchen & Bar,1262 Danforth Avenue,Thai,4.5,188,$$,2,43.6819991223223,-79.3307374790311,"43.6819991223223,-79.3307374790311",11528
946,Chiang Rai,2070 Avenue Road,Thai,4.5,21,,0,43.736431,-79.4205058,"43.736431,-79.4205058",26546
947,Fresco's Fish & Chips,201 Augusta Avenue,Fish & Chips,4.5,382,$$,2,43.6538341,-79.4015484,"43.6538341,-79.4015484",2720
948,Poop Cafe,706 Bloor St W,Desserts,3.0,273,$$,2,43.66391,-79.41767,"43.66391,-79.41767",6725
949,Juicy Dumpling,2150 Yonge street,Dumplings,3.5,33,,0,43.7037181,-79.3980153,"43.7037181,-79.3980153",8101.000000000001
950,Flor Mexicana,1585 Dundas Street W,Mexican,4.0,2,,0,43.64983973095379,-79.43459501769098,"43.64983973095379,-79.43459501769098",6709
951,You Don Ya,108 Dundas St W,Japanese,3.5,90,$$,2,43.6557137988527,-79.3841209246949,"43.6557137988527,-79.3841209246949",2431
952,Vua,717 Bay Street,Vietnamese,4.5,4,,0,43.6589177032334,-79.3848088011146,"43.6589177032334,-79.3848088011146",3580
953,Alijandro's Kitchen,284 Stop Spadina Ln,Middle Eastern,0.0,0,,0,43.67868718253328,-79.3988823518157,"43.67868718253328,-79.3988823518157",6011
954,Tinuno - Little Manila,3520 Bathurst St,Filipino,4.0,14,,0,43.72911,-79.43242,"43.72911,-79.43242",27777
955,J San Sushi Bar,186 Jarvis Street,Sushi Bars,4.5,76,,0,43.6561276,-79.3745768,"43.6561276,-79.3745768",2896
956,Vista Eatery,955 Lake Shore Boulevard W,Fast Food,4.0,3,,0,43.62771920034108,-79.41273766066551,"43.62771920034108,-79.41273766066551",3042
957,Jerk King,522 Bloor Street W,Caribbean,3.5,72,$,1,43.6654396,-79.4108124,"43.6654396,-79.4108124",6267
958,Pomarosa Coffee Shop & Kitchen,1504 Danforth Avenue,Venezuelan,4.5,46,$$,2,43.683242,-79.32545,"43.683242,-79.32545",9178
959,Nom Nom Nom Poutine,707 Dundas Street W,Poutineries,4.5,138,$,1,43.6520696112633,-79.4047858938575,"43.6520696112633,-79.4047858938575",2616
960,Bhoj Indian Cuisine,21 Davenport Road,Indian,4.0,69,$$,2,43.67277,-79.389,"43.67277,-79.389",4533
961,The Fourth Man In The Fire,832 Dundas Street W,Pizza,4.0,39,,0,43.65176,-79.40951,"43.65176,-79.40951",3015
962,Jz's Pizza,232 Wellington Street W,Pizza,4.0,112,$$,2,43.6452767607007,-79.3897039038027,"43.6452767607007,-79.3897039038027",1118
963,Queen Subs,344 Queen Street E,Sandwiches,0.0,0,,0,43.6557667,-79.3647247,"43.6557667,-79.3647247",3290
964,BOWL,107 Mutual St,Sushi Bars,4.5,5,,0,43.6572,-79.37555,"43.6572,-79.37555",3197
965,Mean Bao,65 Front Street W,Chinese,4.0,2,,0,43.64552,-79.38031,"43.64552,-79.38031",1342
966,Mustachio Italian Eatery,595 Bay St.,Pizza,4.0,15,$,1,43.65621,-79.38326,"43.65621,-79.38326",2779
967,Ave Maria Latin Café,631 Bloor Street W,Coffee & Tea,4.5,38,$,1,43.6643105,-79.4143295,"43.6643105,-79.4143295",6453
968,The Civic At the Broadview Hotel,106 Broadview Avenue,American (Traditional),3.0,28,,0,43.6589787518921,-79.350162238471,"43.6589787518921,-79.350162238471",4326
969,Yummy Zone,895 Bay Street,Taiwanese,3.5,24,$,1,43.66317,-79.38636,"43.66317,-79.38636",3600
970,La Carnita,780 Queen Street E,Mexican,3.5,129,$$,2,43.6596718,-79.3473892,"43.6596718,-79.3473892",4518
971,Banh Mi Boys,2365 Yonge Street,Vietnamese,4.5,121,$,1,43.7092,-79.39857,"43.7092,-79.39857",8584
972,Ho Ga Oriental Cuisine,121 King Street W,Asian Fusion,4.0,42,$,1,43.64768,-79.38294,"43.64768,-79.38294",1906
973,Strange Love,101 Spadina Avenue,Coffee & Tea,4.5,201,$,1,43.6463302208773,-79.395091128185,"43.6463302208773,-79.395091128185",1748
974,kapital restaurant & Grill,1500 St Clair Ave W,Portuguese,5.0,1,,0,43.67564,-79.45517,"43.67564,-79.45517",11174
975,Shawarma West,746 Queen Street W,Middle Eastern,4.5,5,,0,43.64623,-79.41014,"43.64623,-79.41014",3392
976,Dave's Hot Chicken,1130 Queen Street E,Chicken Shop,4.0,21,,0,43.66248,-79.33478,"43.66248,-79.33478",5693
977,EAT BKK Thai Kitchen & Bar,6307 Yonge Street,Thai,4.5,273,$$,2,43.7956999,-79.41915,"43.7956999,-79.41915",29754
978,Shizuku,2950 Kennedy Rd,Sushi Bars,4.5,6,,0,43.80463812059403,-79.29932713508606,"43.80463812059403,-79.29932713508606",26571
979,Europe Bar & Restaurant,3030 Bathurst Street,Hungarian,4.0,24,$$,2,43.71817,-79.4297799,"43.71817,-79.4297799",12803
980,Pink Sky,480 King St W,Cocktail Bars,4.0,29,,0,43.6454752,-79.39627225153701,"43.6454752,-79.39627225153701",1308
981,Skyline Restaurant,1426 Queen Street W,Bars,4.0,72,$$,2,43.64109,-79.4351499,"43.64109,-79.4351499",5466
982,Albert's Real Jamaican Foods,542 Saint Clair Avenue W,Caribbean,3.5,107,$$,2,43.68293,-79.42073,"43.68293,-79.42073",8429
983,General Assembly Pizza,331 Adelaide St W,Pizza,4.0,119,$$,2,43.6471679369502,-79.3929389223906,"43.6471679369502,-79.3929389223906",1447
984,Mill Street Beer Hall,21 Tank House Lane,Gastropubs,3.0,180,$$,2,43.6504424511321,-79.3584427521102,"43.6504424511321,-79.3584427521102",2927
985,Norling,1512 Queen Street W,Himalayan/Nepalese,4.0,72,$,1,43.64035185125108,-79.4385082,"43.64035185125108,-79.4385082",5384
986,Mel's Real Good Pizza,170 Princes Boulevard,Pizza,4.5,3,,0,43.63362343886292,-79.41743245455055,"43.63362343886292,-79.41743245455055",3306
987,Bellona Kitchen,276 Jane Street,Italian,5.0,1,,0,43.65582003744772,-79.4873736,"43.65582003744772,-79.4873736",10535
988,Impact Kitchen,88 Queens Quay W,Coffee & Tea,4.5,11,,0,43.64085,-79.37871,"43.64085,-79.37871",939
989,Fattoush,253 Gerrard Street E,Halal,5.0,8,,0,43.6617657,-79.369013,"43.6617657,-79.369013",4172
990,Nobuya,285 Royal York Road,Japanese,4.0,201,$$,2,43.61451,-79.49741,"43.61451,-79.49741",11136
991,El Rancherito,1662 Street Clair Avenue W,Colombian,3.5,17,$,1,43.6748467,-79.4578909,"43.6748467,-79.4578909",10886
992,Pasta Pronta,525 University Avenue,Italian,4.0,8,,0,43.6563212885996,-79.388174302876,"43.6563212885996,-79.388174302876",2133
993,Mr Jerk,209 Wellesley Street E,Caribbean,4.0,88,$,1,43.66721,-79.3732,"43.66721,-79.3732",4511
994,Saffron Spice Kitchen,459 Queen Street W,Indian,4.0,137,$$,2,43.648414742991086,-79.3972173,"43.648414742991086,-79.3972173",1638
995,KoSam,5865 Leslie Street,Korean,4.0,196,$$,2,43.798412,-79.368898,"43.798412,-79.368898",24471
996,Lamhan,733 Bloor Street W,Vietnamese,4.0,4,,0,43.66342704699986,-79.41859508567633,"43.66342704699986,-79.41859508567633",6812
997,Casa Di Giorgios,1646 Queen St E,Italian,4.0,74,$$,2,43.6668499,-79.31518,"43.6668499,-79.31518",7133
998,Ajisen Ramen and Bar,399 Church Street,Bars,4.0,6,,0,43.6617864,-79.3788996,"43.6617864,-79.3788996",3447
999,The Wren,1382 Danforth Avenue,Bars,4.0,216,$$,2,43.6824096,-79.3280496,"43.6824096,-79.3280496",11749
