,Restaurant Name,Address,Category,Rating,Number of Reviews,Price($),Price(1-5),Latitude,Longitude,coordinates,Distance
199,Delara,2272 W 4th Avenue,Persian/Iranian,4.5,30,,0,49.2680486,-123.1569183,"49.2680486,-123.1569183",5008.0
200,Micha,120-4751 Garden City Road,Chinese,4.5,35,,0,49.1786844,-123.1248149,"49.1786844,-123.1248149",16239.999999999998
201,Banana Leaf,820 W Broadway,Malaysian,3.5,295,$$,2,49.26302,-123.1225,"49.26302,-123.1225",4953.0
202,Kozak Ukraïnian Eatery,1 W Cordova Street,Ukrainian,4.5,20,$$,2,49.2826441,-123.1044762,"49.2826441,-123.1044762",1335.0
203,Fable Diner,151 E Broadway,Diners,4.0,326,$$,2,49.2630749,-123.1019822,"49.2630749,-123.1019822",4176.0
204,Bali Thai,88 W Pender Street,Indonesian,4.5,90,$,1,49.2802711224293,-123.106226601714,"49.2802711224293,-123.106226601714",1310.0
205,Le Petit Belge,340 Robson Street,Bakeries,4.0,329,$$,2,49.2789656680049,-123.116212114692,"49.2789656680049,-123.116212114692",1357.0
206,Seiza,3068 Main Street,Japanese,4.0,76,$$,2,49.2578770366267,-123.100880943239,"49.2578770366267,-123.100880943239",4294.0
207,L'Abattoir,217 Carrall Street,French,4.0,572,$$$,3,49.2831869855333,-123.104450140894,"49.2831869855333,-123.104450140894",1396.0
208,Marché Mon Pitou,1387 W 7th Avenue,Cafes,4.5,34,$$,2,49.2654349,-123.1357134,"49.2654349,-123.1357134",3627.0
209,Yui Japanese Bistro,102-1185 W Georgia Street,Japanese,4.0,123,$$,2,49.287111,-123.1247016,"49.287111,-123.1247016",1286.0
210,Elisa,1109 Hamilton Street,Steakhouses,4.0,185,$$$$,4,49.2759562,-123.1213608,"49.2759562,-123.1213608",2150.0
211,Indian Delicacy,1130 West pender st,Indian,4.5,95,$$,2,49.28749,-123.12141,"49.28749,-123.12141",832.0
212,Cactus Club Cafe,575 Broadway W,Canadian (New),3.5,138,$$,2,49.2633734327403,-123.117130327243,"49.2633734327403,-123.117130327243",5174.0
213,Market Grill,1689 Johnston Street,Burgers,4.0,51,$$,2,49.2726237,-123.1356235,"49.2726237,-123.1356235",4266.0
214,Pho Extreme Xe Lua,457 W Broadway,Vietnamese,2.5,101,$,1,49.2633568993769,-123.114155144333,"49.2633568993769,-123.114155144333",3259.0
215,Wasuta Pasta,202-7080 River Road,Japanese,4.0,51,$$,2,49.17738842937801,-123.14447488635778,"49.17738842937801,-123.14447488635778",15226.0
216,Tutto,901 Homer St,Italian,4.5,49,$$$,3,49.2784091,-123.1187139,"49.2784091,-123.1187139",1455.0
217,Hikari Cafe,5701 Granville Street,Japanese,4.0,51,$$,2,49.2339516,-123.1401367,"49.2339516,-123.1401367",7041.0
218,Loz Takos,792 W Broadway,Mexican,3.5,8,,0,49.2632015,-123.1217092,"49.2632015,-123.1217092",4848.0
219,Harambe Restaurant,2149 Commercial Drive,Ethiopian,4.0,133,$$,2,49.265519,-123.069867,"49.265519,-123.069867",5521.0
220,Arike Restaurant,1725 Davie St,African,5.0,25,,0,49.2868046,-123.1408561,"49.2868046,-123.1408561",3106.0
221,Shizen Ya,965 Hornby Street,Japanese,4.0,581,$$,2,49.2808844,-123.1246278,"49.2808844,-123.1246278",1667.0
222,John 3:16 Malaysian Delights,6832 & 6838 No.3 Road,Malaysian,4.0,207,$$,2,49.1641317,-123.1362195,"49.1641317,-123.1362195",16347.000000000002
223,Kouign Café,18 East Pender Street,Bakeries,4.5,34,,0,49.280313,-123.1039576,"49.280313,-123.1039576",1348.0
224,Ukrainian Village,815 Denman Street,Ukrainian,4.0,166,$$,2,49.2914123,-123.1358196,"49.2914123,-123.1358196",2384.0
225,Maenam,1938 W 4th Avenue,Thai,4.0,376,$$,2,49.26787,-123.1488979,"49.26787,-123.1488979",4425.0
226,Nero Waffles,1002 Seymour Street,Waffles,4.5,463,$$,2,49.27834403099929,-123.122044653573,"49.27834403099929,-123.122044653573",1433.0
227,Le Coq Frit,1888 W Broadway,Chicken Shop,4.5,24,,0,49.2636151,-123.1479001,"49.2636151,-123.1479001",4318.0
228,Ramen Danbo,1833 W 4th Avenue,Ramen,4.0,366,$$,2,49.26828,-123.146431,"49.26828,-123.146431",4295.0
229,Burgoo Bistros,3096 Main Street,Comfort Food,4.0,494,$$,2,49.25763,-123.10084,"49.25763,-123.10084",4236.0
230,Tokyo In April,526 Abbott St,Japanese,4.5,34,,0,49.2806813,-123.1073936,"49.2806813,-123.1073936",1140.0
231,St Lawrence Restaurant,269 Powell Street,French,4.5,130,$$$,3,49.2832584031253,-123.097993419888,"49.2832584031253,-123.097993419888",1429.0
232,Nook,781 Denman Street,Italian,4.0,305,$$,2,49.2917554,-123.1352974,"49.2917554,-123.1352974",2330.0
233,iDen & Quan Ju De Beijing Duck House,2808 Cambie Street,Chinese,3.5,71,,0,49.26021,-123.1148451,"49.26021,-123.1148451",3582.0
234,JOS,1190 W Cordova St,Pizza,4.5,41,$$,2,49.2890737079158,-123.122008477632,"49.2890737079158,-123.122008477632",770.0
235,Afuri Ramen + Dumpling,2801 Main Street,Ramen,4.0,15,,0,49.25994,-123.10151,"49.25994,-123.10151",3989.0
236,Absinthe Bistro,952 Commercial Drive,French,4.5,135,$$$,3,49.27607,-123.0692457,"49.27607,-123.0692457",4338.0
237,Pho Mimosa,1157 Granville Street,Vietnamese,5.0,1,,0,49.27773011592513,-123.1256381,"49.27773011592513,-123.1256381",1765.0
238,Nuba - Mount Pleasant,146 E 3rd Avenue,Mediterranean,4.0,158,$$,2,49.26797,-123.10171,"49.26797,-123.10171",3103.0
239,Jam Cafe,2153 W 4th Avenue,Breakfast & Brunch,4.5,205,$$,2,49.2682705,-123.1539827,"49.2682705,-123.1539827",4795.0
240,Osteria Savio Volpe,615 Kingsway,Italian,4.0,396,$$$,3,49.2574913,-123.0909344,"49.2574913,-123.0909344",4924.0
241,Rogue Kitchen & Wetbar,602 West Broadway Avenue,American (Traditional),3.5,142,$$,2,49.263047,-123.117827,"49.263047,-123.117827",5172.0
242,Noah's Cafe,572 Davie Street,Cafes,4.5,26,,0,49.2762158,-123.1250441,"49.2762158,-123.1250441",1774.0
243,H2 Kitchen + Bar,1601 Bayshore Drive,Gastropubs,3.5,71,$$,2,49.29164,-123.12932,"49.29164,-123.12932",1731.0
244,Sooda Korean BBQ,60 West Cordova Street,Korean,5.0,1,,0,49.282678,-123.106049,"49.282678,-123.106049",1443.0
245,Caveman Cafe,88 W Pender Street,Organic Stores,4.5,266,$$,2,49.280802324947445,-123.10703500282293,"49.280802324947445,-123.10703500282293",1141.0
246,Tagine Moroccan Restaurant,51 W Hastings Street,Mediterranean,4.0,148,$$,2,49.28198,-123.1063304,"49.28198,-123.1063304",1051.0
247,Jules French Bistro,216 Abbott Street,French,4.0,227,$$,2,49.28361,-123.10638,"49.28361,-123.10638",832.0
248,The Magnet,309 W Pender Street,Beer Bar,4.5,14,,0,49.2824018,-123.1110785,"49.2824018,-123.1110785",840.0
249,Nero Waffles,1703 Robson Street,Desserts,4.5,637,$$,2,49.2907208,-123.1339952,"49.2907208,-123.1339952",2495.0
250,Peranakan Kitchen,1122 5th Avenue,Indonesian,5.0,3,,0,49.206320079356665,-122.92838104069232,"49.206320079356665,-122.92838104069232",20226.0
251,Aleph Eatery,1889 Powell Street,Middle Eastern,4.5,66,$$,2,49.2849288,-123.065795,"49.2849288,-123.065795",3808.0
252,Alimentaria Mexicana,1596 Johnston Street,Mexican,3.5,44,,0,49.27174542091458,-123.13493058085444,"49.27174542091458,-123.13493058085444",4202.0
253,Sopra Sotto,1510 Commercial Drive,Pizza,4.0,128,$$,2,49.2711051,-123.0694651,"49.2711051,-123.0694651",5231.0
254,Branas Mediterranean Grill,617 Stamps Landing,Mediterranean,3.5,60,$$,2,49.2686214,-123.1184584,"49.2686214,-123.1184584",4959.0
255,Tableau Bar Bistro,1181 Melville Street,Bars,4.0,260,$$,2,49.287494,-123.1235689,"49.287494,-123.1235689",1415.0
256,DD Mau Chinatown,145 E Pender Street,Vietnamese,4.0,92,$$,2,49.2805314,-123.1009349,"49.2805314,-123.1009349",1567.0
257,Mangia Cucina & Bar,2211 Manitoba St,Italian,4.5,72,$$,2,49.26542712485377,-123.10690661226712,"49.26542712485377,-123.10690661226712",3714.0
258,Au Comptoir,2278 W 4th Avenue,French,4.0,209,$$$,3,49.268034328356,-123.15672487756,"49.268034328356,-123.15672487756",4994.0
259,Thai Box on Truck,Cambie Street & W8th Avenue,Thai,3.5,9,,0,49.2641677270461,-123.115005434393,"49.2641677270461,-123.115005434393",5438.0
260,The Farmhouse,352 East 10th Avenue,Italian,3.5,2,,0,49.26185879464837,-123.09710762514682,"49.26185879464837,-123.09710762514682",3862.0
261,Five Sails Restaurant,401-999 Canada Place,French,4.5,172,$$$$,4,49.2880313351364,-123.113292160758,"49.2880313351364,-123.113292160758",976.0
262,International Sandwich Factory,1086 Broadway W,Sandwiches,5.0,1,,0,49.2633051,-123.1286559,"49.2633051,-123.1286559",4338.0
263,Tetsu Sushi Bar,775 Denman Street,Japanese,4.5,98,$$,2,49.2917758,-123.1352662,"49.2917758,-123.1352662",2327.0
264,La Catrina Tacos,1187 Denman Street,Mexican,4.5,116,$,1,49.2878472,-123.1411949,"49.2878472,-123.1411949",2941.0
265,Alley 16,3190 Cambie Street,Barbeque,5.0,1,,0,49.257017,-123.11474,"49.257017,-123.11474",3972.0
266,One More Szechuan Chinese Cuisine,1262 Marine Drive,Chinese,4.5,60,$$,2,49.324876,-123.109655,"49.324876,-123.109655",8313.0
267,Maizal RMF,2815 Main Street,Mexican,4.5,143,$$,2,49.2600097,-123.1012988,"49.2600097,-123.1012988",4292.0
268,Tony's Fish & Oyster Cafe,1511 Anderson Street,Seafood,3.5,215,$$,2,49.2707626,-123.1361439,"49.2707626,-123.1361439",4034.0
269,Meat & Bread,370 Cambie Street,Sandwiches,4.0,781,$$,2,49.2826255017147,-123.109336831057,"49.2826255017147,-123.109336831057",824.0
270,ChongQing,1260 Robson Street,Chinese,3.5,381,$$,2,49.286526424773,-123.128171776697,"49.286526424773,-123.128171776697",1599.0
271,La Ruota,2325 Cambie Street,Pizza,4.5,12,,0,49.26457006285351,-123.1152291,"49.26457006285351,-123.1152291",3174.0
272,Number e food,1308 Burrard Street,Sandwiches,5.0,134,$$,2,49.277569151917,-123.131018212403,"49.277569151917,-123.131018212403",1943.0
273,Jade Dynasty Restaurant,137 E Pender Street,Dim Sum,3.5,178,$$,2,49.28066,-123.10097,"49.28066,-123.10097",1509.0
274,Dosanko,566 Powell Street,Japanese,4.0,100,$$,2,49.28278,-123.09194,"49.28278,-123.09194",1919.0
275,The Fish Man,1170-8391 Alexandra Road,Seafood,4.0,93,$$$,3,49.1784663,-123.1302516,"49.1784663,-123.1302516",15191.0
276,Robba Da Matti,12 Powell St,Italian,5.0,4,,0,49.28314632351484,-123.10375675641404,"49.28314632351484,-123.10375675641404",1036.0
277,Browns Socialhouse QE Theatre,675 Cambie St,Burgers,4.0,30,$$,2,49.28022,-123.11287,"49.28022,-123.11287",1400.0
278,Les Faux Bourgeois,663 E 15th Avenue,French,4.0,448,$$,2,49.2572813531481,-123.089767330802,"49.2572813531481,-123.089767330802",4625.0
279,Café Portrait,1120 Denman Street,Cafes,4.5,37,,0,49.2881056129168,-123.140413686633,"49.2881056129168,-123.140413686633",2881.0
280,OEB Breakfast Co. North Vancouver,143 E 15th St.,Breakfast & Brunch,4.5,78,$$,2,49.3219239,-123.0704075,"49.3219239,-123.0704075",11387.0
281,Lotus Seed Vegan,736 W Broadway,Vegan,4.0,124,$$,2,49.2631751,-123.1204905,"49.2631751,-123.1204905",4930.0
282,Orto Artisan Pasta,1600 Mackay Road,Italian,4.5,78,$$,2,49.3231065041869,-123.101910508419,"49.3231065041869,-123.101910508419",8843.0
283,Saboo Restaurant,1455 Main Street,Persian/Iranian,4.0,4,,0,49.30525,-123.03319,"49.30525,-123.03319",9669.0
284,Smoke and Bones,999 Marine Drive,Barbeque,4.0,142,$$,2,49.323648,-123.1020458,"49.323648,-123.1020458",9076.0
285,Keto Caveman Davie,1230 Davie Street,Pizza,4.5,7,,0,49.282097250077,-123.1341740690334,"49.282097250077,-123.1341740690334",2221.0
286,Green Leaf Sushi,3416 W Broadway,Sushi Bars,4.0,396,$$,2,49.2642679,-123.1801,"49.2642679,-123.1801",6649.0
287,La Notte Restaurant,3307 Dunbar St,Italian,4.0,51,$$,2,49.2571826,-123.1852849,"49.2571826,-123.1852849",7795.0
288,Side Hustle Sandwiches,151 E 8th Avenue,Sandwiches,4.5,17,,0,49.2638419,-123.1016712,"49.2638419,-123.1016712",3563.0
289,Sen Pad Thai,1689 Johnston Street,Thai,4.0,101,$$,2,49.27283492731183,-123.1349970218799,"49.27283492731183,-123.1349970218799",4360.0
290,Grub,4328 Main Street,Italian,4.0,179,$$,2,49.2463988,-123.1010281,"49.2463988,-123.1010281",5449.0
291,Carp,2516 Prince Edward Street,Japanese,4.5,82,$$,2,49.262354,-123.0958273,"49.262354,-123.0958273",3922.0
292,Downlow Chicken Shack,905 Commercial Drive,Chicken Shop,4.0,262,$$,2,49.2765067,-123.0696349,"49.2765067,-123.0696349",4289.0
293,Do Chay,1392 Kingsway,Vietnamese,4.5,149,$$,2,49.25006,-123.0765,"49.25006,-123.0765",6385.0
294,Aquarium Cafe,Vancouver Aquarium,Cafes,4.5,3,$,1,49.3012428,-123.1294403,"49.3012428,-123.1294403",5541.0
295,Moderne Burger,865 W Broadway,Burgers,4.0,33,,0,49.2635023479535,-123.123377188087,"49.2635023479535,-123.123377188087",4721.0
296,Gyu-Kaku Japanese BBQ,G3-888 Nelson Street,Japanese,4.0,386,$$,2,49.28031,-123.12467,"49.28031,-123.12467",1679.0
297,Tom Sushi,1175 Davie St,Sushi Bars,4.5,163,$$,2,49.2815608,-123.1327476,"49.2815608,-123.1327476",2105.0
298,Vonns,1184 Denman Street,Burgers,4.5,28,,0,49.28724,-123.14124,"49.28724,-123.14124",2996.0
299,Patisserie Lebeau,1728 W 2nd Avenue,Bakeries,4.5,125,$$,2,49.2696509840324,-123.144082948565,"49.2696509840324,-123.144082948565",3967.0
300,Straight Outta Brooklyn NYC Pizzeria,350 Robson Street,Pizza,4.0,222,$,1,49.2791165,-123.1166227,"49.2791165,-123.1166227",1344.0
301,La Boqueria,291 East Pender,Wine Bars,4.0,27,,0,49.280466,-123.0976615,"49.280466,-123.0976615",1799.0
302,Guu with Otokomae,105 - 375 Water Street,Japanese,4.0,374,$$,2,49.2847191,-123.11038556296398,"49.2847191,-123.11038556296398",502.0
303,Liquids And Solids,901 E Hastings Street,Cafes,4.0,20,$,1,49.28135,-123.08461,"49.28135,-123.08461",2660.0
304,B House,2270 Commercial Drive,Asian Fusion,4.5,20,,0,49.264473795087,-123.069533295929,"49.264473795087,-123.069533295929",6034.0
305,Menya Raizo,401 W Broadway,Ramen,4.0,71,$$,2,49.26336,-123.11314,"49.26336,-123.11314",3333.0
306,Hokkaido Ramen Santouka,1690 Robson Street,Ramen,4.0,986,$$,2,49.290236,-123.133811,"49.290236,-123.133811",2542.0
307,Argo Café,1836 Ontario Street,French,4.0,82,$$,2,49.2684636930376,-123.104528329935,"49.2684636930376,-123.104528329935",3304.0
308,STEM Japanese Eatery,5205 Rumble Street,Japanese,4.0,101,$$,2,49.2149649,-122.9882104,"49.2149649,-122.9882104",19402.0
309,Breka Bakery & Cafe,812 Bute Street,Cafes,4.0,316,$,1,49.2857242811844,-123.1271553452,"49.2857242811844,-123.1271553452",1716.0
310,Chef Ron,1037 Denman Street,Italian,5.0,2,,0,49.28905,-123.13951,"49.28905,-123.13951",2763.0
311,Cozen,1441 Commercial Drive,Japanese,4.5,5,,0,49.2715238,-123.0697249,"49.2715238,-123.0697249",4844.0
312,Giardino,1328 Hornby Street,Italian,4.0,122,$$$,3,49.276991,-123.1301021,"49.276991,-123.1301021",2257.0
313,The Observatory At Grouse Mountain,6400 Nancy Greene Way,Canadian (New),3.5,118,$$$,3,49.3790102202533,-123.083366339843,"49.3790102202533,-123.083366339843",30128.0
314,Gobble,2017 W 4th Avenue,American (Traditional),4.0,32,,0,49.2682269,-123.1507353,"49.2682269,-123.1507353",4559.0
315,88 Noodle House,5021 Kingsway,Korean,4.5,21,$$,2,49.22620101021694,-122.99179271973318,"49.22620101021694,-122.99179271973318",14643.0
316,Oddfish,1889 W 1st Avenue,Seafood,4.0,75,$$$,3,49.2708136,-123.1475237,"49.2708136,-123.1475237",3909.0
317,Ancora Waterfront Dining and Patio,1600 Howe Street,Seafood,4.0,210,$$$$,4,49.27385345615888,-123.13257765112428,"49.27385345615888,-123.13257765112428",2542.0
318,JOEY Shipyards,125 Victory Ship Way,Canadian (New),4.5,90,$$,2,49.309465809096125,-123.07883223643933,"49.309465809096125,-123.07883223643933",11378.0
319,Ça Marche Creperie,1471 Continental Street,French,4.0,18,,0,49.2745342,-123.1312045,"49.2745342,-123.1312045",2488.0
320,Meat & Bread,1033 W Pender Street,Sandwiches,4.0,212,$,1,49.2872146,-123.1188744,"49.2872146,-123.1188744",652.0
321,The Peri Peri Shack,724 Kingsway,Chicken Shop,4.0,18,,0,49.25627292573432,-123.08909775135942,"49.25627292573432,-123.08909775135942",5005.0
322,Joojak Restaurant,3337 Kingsway,Chinese,4.5,140,$$,2,49.2334900680365,-123.034767160936,"49.2334900680365,-123.034767160936",9582.0
323,Nine Dumplings,204-1610 Robson Street,Chinese,4.5,33,,0,49.289525,-123.132907,"49.289525,-123.132907",1793.0
324,Rajio Japanese Public House,3763 W 10th Avenue,Japanese,4.0,124,$$,2,49.2636549,-123.1870301,"49.2636549,-123.1870301",7759.0
325,Kin Kao Song,317 E Broadway,Thai,4.0,16,,0,49.2629749,-123.0986667,"49.2629749,-123.0986667",3693.0
326,Fufu Pancake Cafe,1266 West Broadway,Pancakes,3.5,90,,0,49.2633451,-123.1328422,"49.2633451,-123.1328422",4034.0
327,bibik's,5279 Still Creek Ave,Singaporean,4.5,3,,0,49.2609854933874,-122.988188937306,"49.2609854933874,-122.988188937306",12048.0
328,Cactus Club Cafe,1790 Beach Avenue,Canadian (New),3.5,313,$$,2,49.28689653721021,-123.14273036,"49.28689653721021,-123.14273036",3081.0
329,Mogu Fried Chicken,1012 Commercial Drive,Japanese,4.5,25,,0,49.2756074483614,-123.069326430559,"49.2756074483614,-123.069326430559",4389.0
330,Browns Crafthouse Seymour,580 West Pender,Beer Bar,4.0,38,$$,2,49.2841724124811,-123.113347974687,"49.2841724124811,-123.113347974687",535.0
331,The Refinery,1115 Granville Street,Wine Bars,4.0,155,$$,2,49.2781499,-123.12529,"49.2781499,-123.12529",1767.0
332,Gyu-Kaku Japanese BBQ,#201-950 W. Broadway,Barbeque,4.0,196,$$,2,49.2633338,-123.1255837,"49.2633338,-123.1255837",4561.0
333,Pepino's,631 Commercial Drive,Italian,4.0,141,$$$,3,49.2787695,-123.0705849,"49.2787695,-123.0705849",3964.0
334,Simit Bakery,191 West Broadway,Bakeries,4.5,34,,0,49.2632345,-123.1087722,"49.2632345,-123.1087722",3682.0
335,To Dine For Eatery,333 Terminal Avenue,Burgers,4.5,71,$$,2,49.2724419,-123.0957108,"49.2724419,-123.0957108",2887.0
336,Viet House,3420 Cambie Street,Vietnamese,4.0,70,$$,2,49.2546156379752,-123.114992380142,"49.2546156379752,-123.114992380142",4205.0
337,Crispy,950 Marine Drive,Halal,4.5,41,$$,2,49.3229212636061,-123.09925134952,"49.3229212636061,-123.09925134952",8985.0
338,Pizza Rubato Napoletana,561 W Broadway,Pizza,5.0,4,,0,49.2635503,-123.1170685,"49.2635503,-123.1170685",5225.0
339,Dong Tai Xiang Shanghai Dim Sum,3250 Cambie Street,Dim Sum,3.0,49,$$,2,49.2561684,-123.1148886,"49.2561684,-123.1148886",4030.9999999999995
340,Torafuku,958 Main Street,Asian Fusion,3.5,213,$$,2,49.27589499983855,-123.09961118220762,"49.27589499983855,-123.09961118220762",2152.0
341,Rose Persian Cuisine,1746 Marine Drive,Persian/Iranian,4.0,32,$,1,49.32848,-123.16115,"49.32848,-123.16115",8898.0
342,Nonna's Cucina,2166 East Hastings Street,Italian,5.0,2,,0,49.28102559006067,-123.0602546,"49.28102559006067,-123.0602546",4420.0
343,Chipotle Mexican Grill,532 Broadway W,Fast Food,2.5,36,,0,49.26292,-123.11603,"49.26292,-123.11603",5311.0
344,Cafe Ami,899 W 12th Avenue,Cafes,4.0,9,$,1,49.260803,-123.123994,"49.260803,-123.123994",5211.0
345,Dock Lunch,152 E 11th Avenue,Southern,4.0,33,$$,2,49.2610072,-123.1022047,"49.2610072,-123.1022047",4101.0
346,Zubu Food Hall,159 West 4th Avenue,Japanese,3.0,9,,0,49.2677,-123.10855,"49.2677,-123.10855",3534.0
347,Hawksworth Restaurant,801 W Georgia Street,Canadian (New),4.0,622,$$$$,4,49.2833971,-123.1191704,"49.2833971,-123.1191704",1131.0
348,The Galley Patio & Grill,1300 Discovery Street,American (Traditional),3.5,41,$$,2,49.2756627698945,-123.201565758073,"49.2756627698945,-123.201565758073",9224.0
349,The Patty Shop,4019 MacDonald Street,Caribbean,4.5,104,$,1,49.250721434013,-123.167994263811,"49.250721434013,-123.167994263811",7754.0
350,Doughgirls,3322 Shrum Lane,Cafes,4.5,57,$,1,49.254644,-123.235875,"49.254644,-123.235875",11912.0
351,Little Bird Dim Sum,2958 W 4th Avenue,Dim Sum,4.0,66,$$,2,49.26814,-123.17168,"49.26814,-123.17168",6128.0
352,Tokyo Katsu-Sand,725 W Georgia St,Food Trucks,4.0,22,,0,49.2827218,-123.1182597,"49.2827218,-123.1182597",1031.0
353,Kaneko Hannosuke,1-1725 Robson Street,Japanese,4.0,58,$$,2,49.29096,-123.134126,"49.29096,-123.134126",2469.0
354,Ophelia,165 W 2nd Avenue,Mexican,3.5,53,,0,49.2694549,-123.1083881,"49.2694549,-123.1083881",3358.0
355,Sushi Mugen,903 Davie street,Sushi Bars,4.0,102,$$,2,49.2786508,-123.1282232,"49.2786508,-123.1282232",1813.0
356,Disco Cheetah,1183 Davie Street,Korean,4.5,57,$$,2,49.2816419,-123.1328747,"49.2816419,-123.1328747",2118.0
357,Wild Thyme,705 12th Street,Lebanese,4.5,366,$$,2,49.2092291,-122.932308,"49.2092291,-122.932308",19765.0
358,Gusto A Taste of Italy,1610 Salt St,Desserts,4.5,76,$$,2,49.2714006565536,-123.10593623668,"49.2714006565536,-123.10593623668",3100.0
359,Mary's on Davie,1202 Davie Street,Diners,4.0,60,,0,49.28177,-123.13378,"49.28177,-123.13378",2175.0
360,Hei Hei Rice Roll,2430-8260 Westminster Highway,Chinese,4.0,61,$$,2,49.1700051,-123.1330234,"49.1700051,-123.1330234",17483.0
361,Stock Market,1689 Johnston Street,Specialty Food,4.0,92,$,1,49.2726237,-123.1356235,"49.2726237,-123.1356235",4266.0
362,Joong Won,1329 Robson Street,Korean,4.0,75,$$,2,49.2874481,-123.1289166,"49.2874481,-123.1289166",1710.0
363,Birds & the Beets,55 Powell Street,Breakfast & Brunch,4.0,152,$$,2,49.28343,-123.10282,"49.28343,-123.10282",1078.0
364,Their There,2042 West 4th Avenue,Breakfast & Brunch,4.0,99,$$,2,49.2679649501648,-123.151158941154,"49.2679649501648,-123.151158941154",4589.0
365,Showcase Restaurant & Bar,1122 West Hastings Street,Seafood,4.0,125,$$,2,49.2879858,-123.1204414,"49.2879858,-123.1204414",733.0
366,Kyu Grill,,Food Trucks,4.0,13,,0,49.2603797912598,-123.113357543945,"49.2603797912598,-123.113357543945",3680.0
367,Chef's Choice Chinese Cuisine,955 West Broadway,Seafood,4.0,21,,0,49.2636682,-123.1254885,"49.2636682,-123.1254885",4715.0
368,Vij's Restaurant,3106 Cambie Street,Indian,4.0,370,$$$,3,49.25754,-123.11479,"49.25754,-123.11479",3878.0
369,The Corner Hotpot,2893 W Broadway,Hot Pot,4.5,2,,0,49.2643238,-123.1702132,"49.2643238,-123.1702132",5931.0
370,Afghan Horsemen Restaurant,1833 Anderson Street,Middle Eastern,4.0,241,$$,2,49.2694847203493,-123.138735294342,"49.2694847203493,-123.138735294342",3969.0
371,Robba da Matti West End,1906 Haro St.,Italian,4.0,67,,0,49.29172,-123.13857,"49.29172,-123.13857",2705.0
372,El Guapo,1009 Hamilton Street,Bars,4.0,39,,0,49.27677028299,-123.120114580259,"49.27677028299,-123.120114580259",1817.0
373,Ofra’s Kitchen,1088 Denman Street,Middle Eastern,4.5,36,,0,49.2882676,-123.140038,"49.2882676,-123.140038",2868.0
374,ZAC.ZAC Japanese Curry House,2 F - 590 Robson Street,Japanese,4.0,95,$,1,49.2804712,-123.1186985,"49.2804712,-123.1186985",1110.0
375,Indian Roti Kitchen,2961 Cambie Street,Indian,4.5,157,$$,2,49.25901,-123.11538,"49.25901,-123.11538",3760.0
376,Las Autenticas Tacos & Tortas Ahogadas,1605 W 5th Avenue,Mexican,4.5,4,,0,49.26736,-123.14128,"49.26736,-123.14128",3918.0
377,Chang'An,1661 Granville Street,Chinese,3.5,74,$$$,3,49.27331299999999,-123.1326809,"49.27331299999999,-123.1326809",4784.0
378,Grab N Go,883 Hamilton Street,Sushi Bars,4.0,10,,0,49.2780795,-123.1173949,"49.2780795,-123.1173949",1588.0
379,Kin Kao Thai Kitchen,903 Commercial Drive,Thai,4.0,159,$$,2,49.276516,-123.0696335,"49.276516,-123.0696335",4288.0
380,Beeryani Indian Bistro & Bar,1184 Denman Street,Indian,4.5,30,,0,49.28724,-123.14124,"49.28724,-123.14124",2996.0
381,Nammos Estiatorio,3980 Fraser Street,Tapas/Small Plates,4.0,123,$$,2,49.24945896649248,-123.08990783240316,"49.24945896649248,-123.08990783240316",5459.0
382,Nox,1575 W Georgia Street,Italian,4.0,8,,0,49.29052,-123.13006,"49.29052,-123.13006",1545.0
383,Palate Kitchen,848 W Hastings Street,Coffee & Tea,4.0,91,$$,2,49.286331,-123.1157402,"49.286331,-123.1157402",337.0
384,Say Mercy,4298 Fraser Street,Italian,4.0,43,,0,49.2467683,-123.0899365,"49.2467683,-123.0899365",5795.0
385,Cafe de l'Orangerie,1320 W 73rd Avenue,Japanese,4.0,281,$$,2,49.2042129,-123.135365,"49.2042129,-123.135365",10752.0
386,Zoomak Korean Tavern,52 Alexander Street,Korean,4.0,22,,0,49.28343,-123.10292,"49.28343,-123.10292",1071.0
387,Oiso Kimchi Cafe,2675 Kingsway,Korean,4.0,7,,0,49.23867,-123.05047,"49.23867,-123.05047",8170.0
388,BIN 4 Burger Lounge,2350 Boundary Road,Burgers,4.5,7,,0,49.2641572,-123.022698,"49.2641572,-123.022698",9016.0
389,Legendary Noodle,887 W Broadway,Chinese,3.5,8,,0,49.2635149,-123.1238718,"49.2635149,-123.1238718",4685.0
390,Noodle Arts,1739 Robson Street,Chinese,4.0,67,$$,2,49.29111,-123.13431,"49.29111,-123.13431",2393.0
391,RedBeef Noodle Kitchen,550 Main Street,Desserts,4.0,18,,0,49.279908,-123.0995163,"49.279908,-123.0995163",1705.0
392,Olive & Anchor,6418 Bay Street,Seafood,4.0,196,$$,2,49.3744299,-123.27492,"49.3744299,-123.27492",21308.0
393,Chung Chun,1795 Robson Street,Hot Dogs,4.5,68,$,1,49.29147304039323,-123.13512302935123,"49.29147304039323,-123.13512302935123",2377.0
394,Happy Wood BBQ House,967 West Broadway,Barbeque,4.5,7,,0,49.2635741545027,-123.125512754331,"49.2635741545027,-123.125512754331",4566.0
395,Aidan's,1055 W Hastings Street,Cafes,4.0,1,,0,49.28776,-123.11833,"49.28776,-123.11833",583.0
